trial_index,timestamp,trial_name,kind,policy,num_envs,episodes_started,episodes_finished,env_steps,ale_frames,cumulative_env_steps,cumulative_ale_frames,score_mean,score_median,score_min,score_max,min_player_x_alive,best_stable_left_x,notes
1081,2026-04-02T12:32:15-07:00,shaping_left_grid_0863_skull48_x60_jump12x12_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,387700,387700,0.0,0.0,0.0,0.0,30,40,
1082,2026-04-02T12:32:15-07:00,shaping_left_grid_0864_skull48_x60_jump12x14_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,388000,388000,0.0,0.0,0.0,0.0,30,40,
1083,2026-04-02T12:32:15-07:00,shaping_left_grid_0865_skull48_x60_jump12x14_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,388300,388300,0.0,0.0,0.0,0.0,30,40,
1084,2026-04-02T12:32:16-07:00,shaping_left_grid_0866_skull48_x60_jump12x14_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,388600,388600,0.0,0.0,0.0,0.0,30,40,
1085,2026-04-02T12:32:16-07:00,shaping_left_grid_0867_skull48_x60_jump12x14_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,388900,388900,0.0,0.0,0.0,0.0,30,40,
1086,2026-04-02T12:32:16-07:00,shaping_left_grid_0868_skull48_x60_jump12x14_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,389200,389200,0.0,0.0,0.0,0.0,30,40,
1087,2026-04-02T12:32:16-07:00,shaping_left_grid_0869_skull48_x60_jump12x14_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,389500,389500,0.0,0.0,0.0,0.0,30,40,
1088,2026-04-02T12:32:16-07:00,shaping_left_grid_0870_skull48_x60_jump12x14_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,389800,389800,0.0,0.0,0.0,0.0,30,40,
1089,2026-04-02T12:32:17-07:00,shaping_left_grid_0871_skull48_x60_jump12x14_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,390100,390100,0.0,0.0,0.0,0.0,30,40,
1090,2026-04-02T12:32:17-07:00,shaping_left_grid_0872_skull48_x60_jump12x14_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,390400,390400,0.0,0.0,0.0,0.0,30,40,
1091,2026-04-02T12:32:17-07:00,shaping_left_grid_0873_skull48_x60_jump12x14_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,390700,390700,0.0,0.0,0.0,0.0,30,40,
1092,2026-04-02T12:32:17-07:00,shaping_left_grid_0874_skull48_x60_jump12x14_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,391000,391000,0.0,0.0,0.0,0.0,30,40,
1093,2026-04-02T12:32:17-07:00,shaping_left_grid_0875_skull48_x60_jump12x14_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,391300,391300,0.0,0.0,0.0,0.0,30,40,
1094,2026-04-02T12:32:18-07:00,shaping_left_grid_0876_skull48_x60_jump12x14_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,391600,391600,0.0,0.0,0.0,0.0,30,40,
1095,2026-04-02T12:32:18-07:00,shaping_left_grid_0877_skull48_x60_jump12x14_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,391900,391900,0.0,0.0,0.0,0.0,30,40,
1096,2026-04-02T12:32:18-07:00,shaping_left_grid_0878_skull48_x60_jump12x14_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,392200,392200,0.0,0.0,0.0,0.0,30,40,
1097,2026-04-02T12:32:18-07:00,shaping_left_grid_0879_skull48_x60_jump12x14_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,392500,392500,0.0,0.0,0.0,0.0,30,40,
1098,2026-04-02T12:32:18-07:00,shaping_left_grid_0880_skull48_x60_jump12x14_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,392800,392800,0.0,0.0,0.0,0.0,30,40,
1099,2026-04-02T12:32:18-07:00,shaping_left_grid_0881_skull48_x60_jump12x14_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,393100,393100,0.0,0.0,0.0,0.0,30,40,
1100,2026-04-02T12:32:19-07:00,shaping_left_grid_0882_skull48_x60_jump12x14_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,393400,393400,0.0,0.0,0.0,0.0,30,40,
1101,2026-04-02T12:32:19-07:00,shaping_left_grid_0883_skull48_x60_jump12x14_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,393700,393700,0.0,0.0,0.0,0.0,30,40,
1102,2026-04-02T12:32:19-07:00,shaping_left_grid_0884_skull48_x60_jump12x14_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,394000,394000,0.0,0.0,0.0,0.0,30,40,
1103,2026-04-02T12:32:19-07:00,shaping_left_grid_0885_skull48_x60_jump12x14_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,394300,394300,0.0,0.0,0.0,0.0,30,40,
1104,2026-04-02T12:32:19-07:00,shaping_left_grid_0886_skull48_x60_jump12x14_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,394600,394600,0.0,0.0,0.0,0.0,30,40,
1105,2026-04-02T12:32:20-07:00,shaping_left_grid_0887_skull48_x60_jump12x14_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,394900,394900,0.0,0.0,0.0,0.0,30,40,
1106,2026-04-02T12:32:20-07:00,shaping_left_grid_0888_skull48_x60_jump12x14_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,395200,395200,0.0,0.0,0.0,0.0,30,40,
1107,2026-04-02T12:32:20-07:00,shaping_left_grid_0889_skull48_x60_jump12x14_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,395500,395500,0.0,0.0,0.0,0.0,30,40,
1108,2026-04-02T12:32:20-07:00,shaping_left_grid_0890_skull48_x60_jump12x14_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,395800,395800,0.0,0.0,0.0,0.0,30,40,
1109,2026-04-02T12:32:20-07:00,shaping_left_grid_0891_skull48_x60_jump12x16_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,396100,396100,0.0,0.0,0.0,0.0,30,40,
1110,2026-04-02T12:32:21-07:00,shaping_left_grid_0892_skull48_x60_jump12x16_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,396400,396400,0.0,0.0,0.0,0.0,30,40,
1111,2026-04-02T12:32:21-07:00,shaping_left_grid_0893_skull48_x60_jump12x16_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,396700,396700,0.0,0.0,0.0,0.0,30,40,
1112,2026-04-02T12:32:21-07:00,shaping_left_grid_0894_skull48_x60_jump12x16_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,397000,397000,0.0,0.0,0.0,0.0,30,40,
1113,2026-04-02T12:32:21-07:00,shaping_left_grid_0895_skull48_x60_jump12x16_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,397300,397300,0.0,0.0,0.0,0.0,30,40,
1114,2026-04-02T12:32:21-07:00,shaping_left_grid_0896_skull48_x60_jump12x16_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,397600,397600,0.0,0.0,0.0,0.0,30,40,
1115,2026-04-02T12:32:21-07:00,shaping_left_grid_0897_skull48_x60_jump12x16_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,397900,397900,0.0,0.0,0.0,0.0,30,40,
1116,2026-04-02T12:32:22-07:00,shaping_left_grid_0898_skull48_x60_jump12x16_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,398200,398200,0.0,0.0,0.0,0.0,30,40,
1117,2026-04-02T12:32:22-07:00,shaping_left_grid_0899_skull48_x60_jump12x16_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,398500,398500,0.0,0.0,0.0,0.0,30,40,
1118,2026-04-02T12:32:22-07:00,shaping_left_grid_0900_skull48_x60_jump12x16_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,398800,398800,0.0,0.0,0.0,0.0,30,40,
1119,2026-04-02T12:32:22-07:00,shaping_left_grid_0901_skull48_x60_jump12x16_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,399100,399100,0.0,0.0,0.0,0.0,30,40,
1120,2026-04-02T12:32:22-07:00,shaping_left_grid_0902_skull48_x60_jump12x16_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,399400,399400,0.0,0.0,0.0,0.0,30,40,
1121,2026-04-02T12:32:23-07:00,shaping_left_grid_0903_skull48_x60_jump12x16_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,399700,399700,0.0,0.0,0.0,0.0,30,40,
1122,2026-04-02T12:32:23-07:00,shaping_left_grid_0904_skull48_x60_jump12x16_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,400000,400000,0.0,0.0,0.0,0.0,30,40,
1123,2026-04-02T12:32:23-07:00,shaping_left_grid_0905_skull48_x60_jump12x16_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,400300,400300,0.0,0.0,0.0,0.0,30,40,
1124,2026-04-02T12:32:23-07:00,shaping_left_grid_0906_skull48_x60_jump12x16_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,400600,400600,0.0,0.0,0.0,0.0,30,40,
1125,2026-04-02T12:32:23-07:00,shaping_left_grid_0907_skull48_x60_jump12x16_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,400900,400900,0.0,0.0,0.0,0.0,30,40,
1126,2026-04-02T12:32:24-07:00,shaping_left_grid_0908_skull48_x60_jump12x16_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,401200,401200,0.0,0.0,0.0,0.0,30,40,
1127,2026-04-02T12:32:24-07:00,shaping_left_grid_0909_skull48_x60_jump12x16_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,401500,401500,0.0,0.0,0.0,0.0,30,40,
1128,2026-04-02T12:32:24-07:00,shaping_left_grid_0910_skull48_x60_jump12x16_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,401800,401800,0.0,0.0,0.0,0.0,30,40,
1129,2026-04-02T12:32:24-07:00,shaping_left_grid_0911_skull48_x60_jump12x16_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,402100,402100,0.0,0.0,0.0,0.0,30,40,
1130,2026-04-02T12:32:24-07:00,shaping_left_grid_0912_skull48_x60_jump12x16_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,402400,402400,0.0,0.0,0.0,0.0,30,40,
1131,2026-04-02T12:32:24-07:00,shaping_left_grid_0913_skull48_x60_jump12x16_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,402700,402700,0.0,0.0,0.0,0.0,30,40,
1132,2026-04-02T12:32:25-07:00,shaping_left_grid_0914_skull48_x60_jump12x16_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,403000,403000,0.0,0.0,0.0,0.0,30,40,
1133,2026-04-02T12:32:25-07:00,shaping_left_grid_0915_skull48_x60_jump12x16_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,403300,403300,0.0,0.0,0.0,0.0,30,40,
1134,2026-04-02T12:32:25-07:00,shaping_left_grid_0916_skull48_x60_jump12x16_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,403600,403600,0.0,0.0,0.0,0.0,30,40,
1135,2026-04-02T12:32:25-07:00,shaping_left_grid_0917_skull48_x60_jump12x16_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,403900,403900,0.0,0.0,0.0,0.0,30,40,
1136,2026-04-02T12:32:25-07:00,shaping_left_grid_0918_skull48_x60_jump12x18_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,404200,404200,0.0,0.0,0.0,0.0,30,40,
1137,2026-04-02T12:32:26-07:00,shaping_left_grid_0919_skull48_x60_jump12x18_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,404500,404500,0.0,0.0,0.0,0.0,30,40,
1138,2026-04-02T12:32:26-07:00,shaping_left_grid_0920_skull48_x60_jump12x18_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,404800,404800,0.0,0.0,0.0,0.0,30,40,
1139,2026-04-02T12:32:26-07:00,shaping_left_grid_0921_skull48_x60_jump12x18_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,405100,405100,0.0,0.0,0.0,0.0,30,40,
1140,2026-04-02T12:32:26-07:00,shaping_left_grid_0922_skull48_x60_jump12x18_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,405400,405400,0.0,0.0,0.0,0.0,30,40,
1141,2026-04-02T12:32:26-07:00,shaping_left_grid_0923_skull48_x60_jump12x18_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,405700,405700,0.0,0.0,0.0,0.0,30,40,
1142,2026-04-02T12:32:27-07:00,shaping_left_grid_0924_skull48_x60_jump12x18_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,406000,406000,0.0,0.0,0.0,0.0,30,40,
1143,2026-04-02T12:32:27-07:00,shaping_left_grid_0925_skull48_x60_jump12x18_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,406300,406300,0.0,0.0,0.0,0.0,30,40,
1144,2026-04-02T12:32:27-07:00,shaping_left_grid_0926_skull48_x60_jump12x18_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,406600,406600,0.0,0.0,0.0,0.0,30,40,
1145,2026-04-02T12:32:27-07:00,shaping_left_grid_0927_skull48_x60_jump12x18_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,406900,406900,0.0,0.0,0.0,0.0,30,40,
1146,2026-04-02T12:32:27-07:00,shaping_left_grid_0928_skull48_x60_jump12x18_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,407200,407200,0.0,0.0,0.0,0.0,30,40,
1147,2026-04-02T12:32:27-07:00,shaping_left_grid_0929_skull48_x60_jump12x18_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,407500,407500,0.0,0.0,0.0,0.0,30,40,
1148,2026-04-02T12:32:28-07:00,shaping_left_grid_0930_skull48_x60_jump12x18_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,407800,407800,0.0,0.0,0.0,0.0,30,40,
1149,2026-04-02T12:32:28-07:00,shaping_left_grid_0931_skull48_x60_jump12x18_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,408100,408100,0.0,0.0,0.0,0.0,30,40,
1150,2026-04-02T12:32:28-07:00,shaping_left_grid_0932_skull48_x60_jump12x18_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,408400,408400,0.0,0.0,0.0,0.0,30,40,
1151,2026-04-02T12:32:28-07:00,shaping_left_grid_0933_skull48_x60_jump12x18_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,408700,408700,0.0,0.0,0.0,0.0,30,40,
1152,2026-04-02T12:32:28-07:00,shaping_left_grid_0934_skull48_x60_jump12x18_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,409000,409000,0.0,0.0,0.0,0.0,30,40,
1153,2026-04-02T12:32:29-07:00,shaping_left_grid_0935_skull48_x60_jump12x18_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,409300,409300,0.0,0.0,0.0,0.0,30,40,
1154,2026-04-02T12:32:29-07:00,shaping_left_grid_0936_skull48_x60_jump12x18_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,409600,409600,0.0,0.0,0.0,0.0,30,40,
1155,2026-04-02T12:32:29-07:00,shaping_left_grid_0937_skull48_x60_jump12x18_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,409900,409900,0.0,0.0,0.0,0.0,30,40,
1156,2026-04-02T12:32:29-07:00,shaping_left_grid_0938_skull48_x60_jump12x18_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,410200,410200,0.0,0.0,0.0,0.0,30,40,
1157,2026-04-02T12:32:29-07:00,shaping_left_grid_0939_skull48_x60_jump12x18_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,410500,410500,0.0,0.0,0.0,0.0,30,40,
1158,2026-04-02T12:32:30-07:00,shaping_left_grid_0940_skull48_x60_jump12x18_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,410800,410800,0.0,0.0,0.0,0.0,30,40,
1159,2026-04-02T12:32:30-07:00,shaping_left_grid_0941_skull48_x60_jump12x18_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,411100,411100,0.0,0.0,0.0,0.0,30,40,
1160,2026-04-02T12:32:30-07:00,shaping_left_grid_0942_skull48_x60_jump12x18_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,411400,411400,0.0,0.0,0.0,0.0,30,40,
1161,2026-04-02T12:32:30-07:00,shaping_left_grid_0943_skull48_x60_jump12x18_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,411700,411700,0.0,0.0,0.0,0.0,30,40,
1162,2026-04-02T12:32:30-07:00,shaping_left_grid_0944_skull48_x60_jump12x18_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,412000,412000,0.0,0.0,0.0,0.0,30,40,
1163,2026-04-02T12:32:30-07:00,shaping_left_grid_0945_skull48_x60_jump12x20_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,412300,412300,0.0,0.0,0.0,0.0,30,40,
1164,2026-04-02T12:32:31-07:00,shaping_left_grid_0946_skull48_x60_jump12x20_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,412600,412600,0.0,0.0,0.0,0.0,30,40,
1165,2026-04-02T12:32:31-07:00,shaping_left_grid_0947_skull48_x60_jump12x20_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,412900,412900,0.0,0.0,0.0,0.0,30,40,
1166,2026-04-02T12:32:31-07:00,shaping_left_grid_0948_skull48_x60_jump12x20_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,413200,413200,0.0,0.0,0.0,0.0,30,40,
1167,2026-04-02T12:32:31-07:00,shaping_left_grid_0949_skull48_x60_jump12x20_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,413500,413500,0.0,0.0,0.0,0.0,30,40,
1168,2026-04-02T12:32:31-07:00,shaping_left_grid_0950_skull48_x60_jump12x20_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,413800,413800,0.0,0.0,0.0,0.0,30,40,
1169,2026-04-02T12:32:32-07:00,shaping_left_grid_0951_skull48_x60_jump12x20_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,414100,414100,0.0,0.0,0.0,0.0,30,40,
1170,2026-04-02T12:32:32-07:00,shaping_left_grid_0952_skull48_x60_jump12x20_tail3x8,eval,first_room_left_jump_ram,1,1,1,300,300,414400,414400,0.0,0.0,0.0,0.0,30,40,
1171,2026-04-02T12:32:32-07:00,shaping_left_grid_0953_skull48_x60_jump12x20_tail3x12,eval,first_room_left_jump_ram,1,1,1,300,300,414700,414700,0.0,0.0,0.0,0.0,30,40,
1172,2026-04-02T12:32:32-07:00,shaping_left_grid_0954_skull48_x60_jump12x20_tail4x4,eval,first_room_left_jump_ram,1,1,1,300,300,415000,415000,0.0,0.0,0.0,0.0,30,40,
1173,2026-04-02T12:32:32-07:00,shaping_left_grid_0955_skull48_x60_jump12x20_tail4x8,eval,first_room_left_jump_ram,1,1,1,300,300,415300,415300,0.0,0.0,0.0,0.0,30,40,
1174,2026-04-02T12:32:33-07:00,shaping_left_grid_0956_skull48_x60_jump12x20_tail4x12,eval,first_room_left_jump_ram,1,1,1,300,300,415600,415600,0.0,0.0,0.0,0.0,30,40,
1175,2026-04-02T12:32:33-07:00,shaping_left_grid_0957_skull48_x60_jump12x20_tail5x4,eval,first_room_left_jump_ram,1,1,1,300,300,415900,415900,0.0,0.0,0.0,0.0,30,40,
1176,2026-04-02T12:32:33-07:00,shaping_left_grid_0958_skull48_x60_jump12x20_tail5x8,eval,first_room_left_jump_ram,1,1,1,300,300,416200,416200,0.0,0.0,0.0,0.0,30,40,
1177,2026-04-02T12:32:33-07:00,shaping_left_grid_0959_skull48_x60_jump12x20_tail5x12,eval,first_room_left_jump_ram,1,1,1,300,300,416500,416500,0.0,0.0,0.0,0.0,30,40,
1178,2026-04-02T12:32:33-07:00,shaping_left_grid_0960_skull48_x60_jump12x20_tail7x4,eval,first_room_left_jump_ram,1,1,1,300,300,416800,416800,0.0,0.0,0.0,0.0,30,40,
1179,2026-04-02T12:32:33-07:00,shaping_left_grid_0961_skull48_x60_jump12x20_tail7x8,eval,first_room_left_jump_ram,1,1,1,300,300,417100,417100,0.0,0.0,0.0,0.0,30,40,
1180,2026-04-02T12:32:34-07:00,shaping_left_grid_0962_skull48_x60_jump12x20_tail7x12,eval,first_room_left_jump_ram,1,1,1,300,300,417400,417400,0.0,0.0,0.0,0.0,30,40,
1181,2026-04-02T12:32:34-07:00,shaping_left_grid_0963_skull48_x60_jump12x20_tail10x4,eval,first_room_left_jump_ram,1,1,1,300,300,417700,417700,0.0,0.0,0.0,0.0,30,40,
1182,2026-04-02T12:32:34-07:00,shaping_left_grid_0964_skull48_x60_jump12x20_tail10x8,eval,first_room_left_jump_ram,1,1,1,300,300,418000,418000,0.0,0.0,0.0,0.0,30,40,
1183,2026-04-02T12:32:34-07:00,shaping_left_grid_0965_skull48_x60_jump12x20_tail10x12,eval,first_room_left_jump_ram,1,1,1,300,300,418300,418300,0.0,0.0,0.0,0.0,30,40,
1184,2026-04-02T12:32:34-07:00,shaping_left_grid_0966_skull48_x60_jump12x20_tail12x4,eval,first_room_left_jump_ram,1,1,1,300,300,418600,418600,0.0,0.0,0.0,0.0,30,40,
1185,2026-04-02T12:32:35-07:00,shaping_left_grid_0967_skull48_x60_jump12x20_tail12x8,eval,first_room_left_jump_ram,1,1,1,300,300,418900,418900,0.0,0.0,0.0,0.0,30,40,
1186,2026-04-02T12:32:35-07:00,shaping_left_grid_0968_skull48_x60_jump12x20_tail12x12,eval,first_room_left_jump_ram,1,1,1,300,300,419200,419200,0.0,0.0,0.0,0.0,30,40,
1187,2026-04-02T12:32:35-07:00,shaping_left_grid_0969_skull48_x60_jump12x20_tail15x4,eval,first_room_left_jump_ram,1,1,1,300,300,419500,419500,0.0,0.0,0.0,0.0,30,40,
1188,2026-04-02T12:32:35-07:00,shaping_left_grid_0970_skull48_x60_jump12x20_tail15x8,eval,first_room_left_jump_ram,1,1,1,300,300,419800,419800,0.0,0.0,0.0,0.0,30,40,
1189,2026-04-02T12:32:35-07:00,shaping_left_grid_0971_skull48_x60_jump12x20_tail15x12,eval,first_room_left_jump_ram,1,1,1,300,300,420100,420100,0.0,0.0,0.0,0.0,30,40,
1190,2026-04-02T12:32:36-07:00,shaping_left_grid_0972_skull52_x56_jump12x10_tail0x4,eval,first_room_left_jump_ram,1,1,1,300,300,420400,420400,0.0,0.0,0.0,0.0,27,37,
1191,2026-04-02T12:32:36-07:00,shaping_left_grid_0973_skull52_x56_jump12x10_tail0x8,eval,first_room_left_jump_ram,1,1,1,300,300,420700,420700,0.0,0.0,0.0,0.0,27,37,
1192,2026-04-02T12:32:36-07:00,shaping_left_grid_0974_skull52_x56_jump12x10_tail0x12,eval,first_room_left_jump_ram,1,1,1,300,300,421000,421000,0.0,0.0,0.0,0.0,27,37,
1193,2026-04-02T12:32:36-07:00,shaping_left_grid_0975_skull52_x56_jump12x10_tail2x4,eval,first_room_left_jump_ram,1,1,1,300,300,421300,421300,0.0,0.0,0.0,0.0,27,37,
1194,2026-04-02T12:32:36-07:00,shaping_left_grid_0976_skull52_x56_jump12x10_tail2x8,eval,first_room_left_jump_ram,1,1,1,300,300,421600,421600,0.0,0.0,0.0,0.0,27,37,
1195,2026-04-02T12:32:37-07:00,shaping_left_grid_0977_skull52_x56_jump12x10_tail2x12,eval,first_room_left_jump_ram,1,1,1,300,300,421900,421900,0.0,0.0,0.0,0.0,27,37,
1196,2026-04-02T12:32:37-07:00,shaping_left_grid_0978_skull52_x56_jump12x10_tail3x4,eval,first_room_left_jump_ram,1,1,1,300,300,422200,422200,0.0,0.0,0.0,0.0,27,37,
